Id,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,LotFrontage,Total Area,SalePrice
1201,9353,4,1970,1970,0,0,864,864,864,0,864,0,1,0,3,1,5,0,1972,1,280,0,0,0,0,0,71,2873,116050
1202,10400,7,1998,1998,0,0,866,866,866,913,1779,0,2,1,3,1,6,0,1998,2,546,198,36,0,0,0,80,5207,197900
1203,6000,5,1925,1997,0,0,884,884,884,464,1348,1,1,0,3,1,5,1,1960,1,216,0,0,208,0,0,50,4006,117000
1204,9750,7,2000,2001,171,0,1630,1630,1630,0,1630,0,2,0,3,1,6,1,2000,2,451,74,234,0,0,0,75,5822,213000
1205,10140,5,1975,1975,0,788,268,1056,1074,0,1074,1,1,1,3,1,6,0,1975,2,495,0,88,0,0,0,78,3790,153500
1206,14684,7,1990,1991,234,485,1496,2158,2196,0,2196,0,2,0,3,1,7,1,1990,3,701,84,70,0,0,0,90,7464,271900
1207,8900,4,1966,1966,0,1056,0,1056,1056,0,1056,1,1,0,2,1,5,0,1966,1,384,0,42,0,0,0,0,3596,107000
1208,9135,6,2003,2003,120,340,1342,1682,1700,0,1700,1,2,0,3,1,7,0,2003,2,544,192,23,0,0,0,70,5964,200000
1209,7763,5,1962,1980,0,504,319,931,1283,0,1283,1,1,0,3,1,6,0,1980,2,506,0,0,0,0,0,70,3897,140000
1210,10182,8,2006,2006,420,1220,440,1660,1660,0,1660,1,2,0,3,1,8,1,2006,2,500,322,50,0,0,0,85,6275,290000
1211,11218,6,1992,1992,0,0,1055,1055,1055,790,1845,0,2,1,3,1,8,1,1992,2,462,635,104,0,0,0,70,5949,189000
1212,12134,8,1988,2005,0,427,132,559,1080,672,1752,0,2,0,4,1,8,0,1988,2,492,325,12,0,0,0,152,4894,164000
1213,9340,4,1941,1950,0,344,328,672,672,0,672,1,1,0,2,1,4,0,1941,1,234,0,113,0,0,0,50,2365,113000
1214,10246,4,1965,2001,0,648,0,648,960,0,960,1,0,0,0,1,3,0,1965,1,364,88,0,0,0,0,0,3021,145000
1215,10205,5,1962,1962,0,784,141,925,999,0,999,1,1,0,3,1,6,0,1962,1,300,150,72,0,0,0,69,3447,134500
1216,7094,5,1966,1966,0,180,340,894,894,0,894,0,1,0,3,1,5,0,1966,1,384,0,0,0,0,0,99,2693,125000
1217,8930,6,1978,1978,0,0,0,0,1318,584,1902,0,2,0,4,2,8,0,1978,2,539,0,0,0,0,0,68,4345,112000
1218,8640,8,2009,2009,72,936,364,1300,1314,0,1314,1,2,0,3,1,6,0,2009,2,552,135,112,0,0,0,72,4802,229456
1219,6240,4,1947,1950,0,0,0,0,672,240,912,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,52,1825,80500
1220,1680,6,1971,1971,236,0,672,672,672,546,1218,0,1,1,3,1,7,0,0,0,0,201,0,0,0,0,21,3547,91500
1221,7800,5,1964,1964,0,312,0,912,912,0,912,0,1,0,2,1,5,0,1964,1,288,0,0,0,0,0,66,2425,115000
1222,8250,5,1968,1968,0,250,210,952,1211,0,1211,0,1,0,3,1,5,1,1968,1,322,0,63,0,0,0,55,3268,134000
1223,10496,6,1949,1950,320,196,844,1040,1168,678,1846,0,2,0,3,1,7,1,1949,1,315,0,0,0,0,0,78,5369,143000
1224,10680,5,1951,1951,44,756,1380,2136,2136,0,2136,0,2,0,4,1,7,0,1951,2,528,0,30,0,0,0,89,7012,137900
1225,15384,7,2004,2005,0,724,64,788,788,702,1490,1,2,1,3,1,8,1,2004,2,388,100,75,0,0,0,60,4335,184000
1226,10482,6,1958,1958,63,507,81,588,1138,0,1138,0,1,0,3,1,6,0,1958,1,264,224,0,0,0,0,65,3416,145000
1227,14598,6,2007,2007,74,0,894,894,894,1039,1933,0,2,1,4,1,9,1,2007,3,668,100,18,0,0,0,86,5623,214000
1228,8872,5,1965,2008,300,595,317,912,912,0,912,1,1,0,2,1,5,0,1992,2,576,0,240,0,0,0,72,3854,147000
1229,8769,9,2008,2008,766,1540,162,1702,1702,0,1702,1,1,1,1,1,7,1,2008,3,1052,0,72,0,224,0,65,7223,367294
1230,7910,5,1960,1960,0,666,409,1075,1507,0,1507,0,2,0,4,1,7,0,1960,1,404,0,0,0,0,0,70,4495,127000
1231,18890,5,1977,1977,1,498,652,1361,1361,1259,2620,0,2,2,4,2,12,1,1977,2,600,155,24,145,0,0,0,7319,190000
1232,7728,5,1962,1962,120,803,303,1106,1190,0,1190,1,1,0,3,1,6,0,1962,2,540,0,18,0,0,0,70,4166,132500
1233,9842,4,1962,1962,0,0,0,0,1224,0,1224,0,2,0,2,2,6,0,1962,2,462,0,0,0,0,0,70,2912,101800
1234,12160,5,1959,1959,180,1000,188,1188,1188,0,1188,1,1,0,3,1,6,0,1959,2,531,0,0,0,0,0,0,4277,142000
1235,8525,5,1911,1950,0,0,940,940,1024,940,1964,0,1,1,4,1,7,0,0,0,0,0,192,0,0,0,55,5062,130000
1236,13132,5,1914,1950,0,0,747,747,892,892,1784,0,1,1,4,1,9,0,1914,1,180,203,40,0,0,0,96,4740,138887
1237,2628,7,2003,2003,106,0,764,764,764,862,1626,0,2,1,2,1,6,0,2003,2,474,0,27,0,0,0,36,4626,175500
1238,12393,7,2004,2005,0,0,847,847,847,1101,1948,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,41,5328,195000
1239,13072,6,2005,2005,0,0,1141,1141,1141,0,1141,0,1,1,3,1,6,0,2005,2,484,0,0,0,0,0,63,3909,142500
1240,9037,8,2006,2006,32,428,1048,1476,1484,0,1484,0,2,0,2,1,6,1,2006,2,472,120,33,0,0,0,64,5103,265900
1241,8158,7,2003,2003,252,550,334,884,884,884,1768,1,2,1,3,1,8,0,2003,2,543,0,63,0,0,0,65,5282,224900
1242,9849,7,2007,2007,0,0,1689,1689,1689,0,1689,0,2,0,3,1,7,0,2007,3,954,0,56,0,0,0,83,6079,248328
1243,10625,7,1974,1974,81,885,0,1053,1173,0,1173,1,2,0,3,1,6,2,1974,2,528,0,120,0,0,0,85,3963,170000
1244,13891,10,2006,2006,0,1386,690,2076,2076,0,2076,1,2,1,2,1,7,1,2006,3,850,216,229,0,0,0,107,7527,465000
1245,11435,8,1929,1950,0,0,792,792,792,725,1517,0,1,0,3,1,7,2,1931,2,400,0,0,0,0,0,0,4227,230000
1246,12090,6,1984,2003,74,0,585,585,1140,728,1868,0,3,1,3,1,7,1,1984,2,477,268,112,0,147,0,78,5403,178000
1247,8125,7,2005,2006,0,0,756,756,756,797,1553,0,2,1,3,1,6,0,2005,2,615,0,45,0,0,0,65,4525,186500
1248,12328,6,1976,1976,335,539,473,1012,1034,0,1034,1,1,0,3,1,6,0,1976,3,888,0,0,0,0,0,0,4305,169900
1249,9600,6,1917,1950,0,319,416,735,1134,924,2058,0,1,1,3,1,8,1,1950,2,396,0,0,259,0,0,60,5508,129500
1250,7200,5,1950,1950,0,534,246,876,988,0,988,0,1,0,3,1,6,0,1950,1,276,0,80,0,0,0,60,3113,119000
1251,11160,7,1968,1968,0,1065,1045,2110,2110,0,2110,1,2,1,3,1,8,2,1968,2,522,0,0,0,0,0,93,6856,244000
1252,3136,7,2003,2003,163,0,1405,1405,1405,0,1405,0,2,0,2,1,6,1,2003,2,478,148,36,0,0,0,0,5042,171750
1253,9858,5,1968,1968,0,510,354,864,874,0,874,1,1,0,3,1,5,0,1968,1,288,33,0,0,0,0,62,2935,130000
1254,17542,7,1974,2003,0,125,36,1192,1516,651,2167,1,2,1,3,1,9,2,1974,2,518,220,47,0,0,0,0,5284,294000
1255,6931,7,2003,2004,92,0,746,746,760,896,1656,0,2,1,3,1,7,1,2003,2,397,178,128,0,0,0,60,4856,165400
1256,6240,6,1931,1950,0,425,459,884,959,408,1367,0,1,0,3,1,6,1,1978,1,560,0,0,0,120,0,52,4299,127500
1257,14303,8,1994,1994,554,1314,672,1986,1987,0,1987,1,2,0,2,1,7,1,1994,2,691,262,36,0,0,0,91,7506,301500
1258,4060,5,1922,1950,0,0,864,864,864,0,864,0,1,0,2,1,4,0,0,0,0,0,96,0,0,0,56,2689,99900
1259,9587,7,2005,2005,182,655,201,856,1166,0,1166,1,2,0,2,1,5,0,2005,2,400,212,0,0,0,0,59,3985,190000
1260,9750,6,1969,1969,0,602,14,1054,1054,0,1054,1,1,1,3,1,6,0,1969,2,460,180,0,0,80,0,65,3447,151000
1261,24682,6,1999,1999,0,0,841,841,892,783,1675,0,2,1,3,1,7,1,1999,2,502,0,103,0,0,0,0,4799,181000
1262,9600,5,1956,1956,0,504,546,1050,1050,0,1050,0,1,0,2,1,5,0,1956,1,338,0,0,0,0,0,80,3489,128900
1263,11250,4,1957,1989,0,0,1104,1104,1104,684,1788,1,1,0,5,1,8,2,1957,1,304,120,0,0,0,0,0,5106,161500
1264,13515,6,1919,1950,0,0,764,764,1060,764,1824,0,1,0,3,1,8,1,1940,2,520,0,0,126,0,0,60,5059,180500
1265,4060,6,1998,1999,0,266,1139,1405,1337,0,1337,1,2,0,2,1,5,0,1998,2,511,144,68,0,0,0,34,4805,181000
1266,3735,7,1999,1999,218,450,241,691,713,739,1452,1,2,1,3,1,6,0,1999,2,506,0,34,0,0,0,35,4357,183900
1267,10120,7,1910,1950,0,0,925,925,964,925,1889,0,1,1,4,2,9,1,1960,1,308,0,0,264,0,0,60,5277,122000
1268,13214,9,2008,2009,0,0,2002,2002,2018,0,2018,0,2,0,3,1,10,1,2009,3,746,144,76,0,0,0,89,7006,378500
1269,14100,8,1935,1997,632,192,536,728,1968,1479,3447,0,3,1,4,1,11,2,1982,3,1014,314,12,0,0,0,0,9598,381000
1270,11344,5,1958,1958,180,460,414,874,874,650,1524,0,1,1,3,1,7,0,1958,1,315,0,0,0,0,0,78,4419,144000
1271,23595,7,1979,1979,0,1258,74,1332,1332,192,1524,2,0,1,0,1,4,1,1979,2,586,268,0,0,0,0,0,5237,260000
1272,9156,6,1968,1968,0,0,1489,1489,1489,0,1489,0,2,0,3,1,7,1,1968,2,462,0,0,0,0,0,0,4931,185750
1273,13526,5,1965,1965,114,560,0,935,935,0,935,1,1,0,3,1,5,0,1965,1,288,180,0,0,0,0,0,3014,137000
1274,11512,6,1959,2006,84,719,300,1019,1357,0,1357,1,1,0,2,1,5,1,1959,1,312,0,0,0,163,0,124,4294,177000
1275,5362,5,1910,2003,0,0,661,661,661,589,1250,0,2,0,3,1,8,1,1985,2,552,242,0,81,0,0,53,4038,139000
1276,11345,5,1948,1950,567,220,708,928,928,992,1920,0,2,0,4,2,10,0,1948,2,400,0,0,0,0,0,95,5737,137000
1277,12936,6,1972,1972,0,593,130,723,735,660,1395,0,1,1,3,1,6,1,1972,2,497,294,116,0,0,0,0,4422,162000
1278,17871,6,1967,1976,359,528,1152,1680,1724,0,1724,1,1,1,3,1,7,1,1967,2,480,0,0,0,0,0,0,5970,197900
1279,9473,8,2002,2002,0,804,324,1128,1128,903,2031,1,2,1,3,1,7,1,2002,2,577,0,211,0,0,0,75,5982,237000
1280,7500,4,1920,1950,0,0,698,698,698,430,1128,0,1,0,2,1,6,0,1980,2,528,30,0,164,0,0,60,3677,68400
1281,9808,7,2002,2002,110,788,785,1573,1573,0,1573,1,2,0,3,1,6,0,2002,2,544,0,72,0,0,0,67,5448,227000
1282,8049,7,1990,1990,54,1053,256,1309,1339,0,1339,1,2,0,2,1,6,1,1990,2,484,0,58,0,90,0,50,4676,180000
1283,8800,5,1977,2008,0,532,364,1040,1040,0,1040,0,2,0,3,1,5,0,1977,2,484,0,0,0,288,0,61,3750,150500
1284,9400,6,1971,1971,0,0,912,912,912,912,1824,0,2,2,4,2,8,0,0,0,0,128,0,0,0,0,94,4692,139000
1285,9638,6,1919,1990,0,0,804,804,1699,748,2447,0,2,0,4,1,10,1,1969,1,336,272,0,42,116,0,50,6466,169000
1286,6000,6,1939,1950,0,0,780,780,825,587,1412,0,1,0,4,1,6,1,1939,1,280,45,0,0,0,0,50,3930,132500
1287,9790,6,1963,1963,451,569,678,1328,1328,0,1328,1,1,1,3,1,6,2,1963,2,528,0,26,0,0,0,0,4911,143000
1288,36500,5,1964,1964,621,812,812,1624,1582,0,1582,0,2,0,4,1,7,0,1964,2,390,168,198,0,0,0,0,6167,190000
1289,5664,8,2000,2000,0,1158,343,1501,1659,0,1659,1,2,0,2,1,5,1,2000,2,499,212,59,0,0,0,40,5592,278000
1290,11065,8,2006,2006,788,0,1085,1085,1120,850,1970,0,2,1,3,1,8,1,2006,3,753,177,74,0,0,0,86,6820,281000
1291,14112,5,1964,1964,86,1014,138,1152,1152,0,1152,1,1,0,3,1,6,1,1964,2,484,227,0,0,0,0,0,4255,180500
1292,1680,5,1972,1972,268,231,399,630,630,672,1302,0,2,1,3,1,6,0,1972,1,264,185,0,0,0,0,21,3954,119500
1293,6600,5,1892,1965,0,0,994,994,1378,994,2372,0,2,0,4,2,11,0,1985,1,432,0,287,0,0,0,60,6459,107500
1294,10140,7,1976,1976,0,194,638,832,832,832,1664,0,2,1,4,1,8,1,1976,2,528,0,28,0,259,0,78,4978,162900
1295,8172,5,1955,1990,0,167,697,864,864,0,864,1,1,0,2,1,5,0,1957,2,572,0,0,0,0,0,60,3166,115000
1296,8400,5,1968,1968,168,1016,36,1052,1052,0,1052,1,1,1,3,1,5,0,1968,1,288,356,0,0,0,0,70,3971,138500
1297,8700,5,1963,1963,148,776,344,1120,1128,0,1128,1,2,0,3,1,6,0,1963,2,525,192,20,123,0,0,80,4387,155000
1298,3675,6,2005,2006,82,547,0,547,1072,0,1072,1,2,0,2,1,5,0,2005,2,525,0,44,0,0,0,35,3345,140000
1299,63887,10,2008,2008,796,5644,466,6110,4692,950,5642,2,2,1,3,1,12,3,2008,2,1418,214,292,0,0,480,313,20599,160000
1300,7500,5,1959,1994,0,340,0,1246,1246,0,1246,1,1,1,3,1,6,0,1959,1,305,218,0,0,0,0,75,3358,154000
1301,10762,7,1999,1999,344,694,284,978,1005,978,1983,0,2,1,3,1,9,1,1999,2,490,0,0,0,0,0,0,5781,225000
1302,7500,6,1942,1950,0,547,224,771,753,741,1494,0,1,0,3,1,7,2,1942,1,213,0,0,0,224,0,0,4197,177500
1303,10120,8,1994,1994,391,740,425,1165,1203,1323,2526,1,2,1,4,1,8,1,1994,3,844,309,78,0,0,0,92,7843,290000
1304,8688,7,2005,2005,228,0,1616,1616,1616,0,1616,0,2,0,3,1,7,0,2005,3,834,208,59,0,0,0,73,6179,232000
1305,3363,7,2004,2004,117,0,976,976,976,732,1708,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,32,4931,130000
1306,13173,9,2006,2007,300,1572,80,1652,1652,0,1652,1,2,0,2,1,6,2,2006,2,840,404,102,0,0,0,108,6605,325000
1307,6955,7,2005,2006,94,0,1368,1368,1368,0,1368,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,48,4841,202500
1308,8072,5,1994,1995,0,746,244,990,990,0,990,1,1,0,3,1,5,0,2000,2,480,0,64,0,0,0,60,3516,138000
1309,12000,5,1948,2005,0,144,172,924,1122,0,1122,1,1,0,2,1,6,0,1948,2,528,0,36,0,0,0,100,3126,147000
1310,7153,6,1991,1991,88,1200,78,1278,1294,0,1294,1,2,0,3,1,6,0,1991,2,496,112,51,0,0,0,0,4616,179200
1311,17500,7,1959,2002,0,1406,496,1902,1902,0,1902,1,2,0,3,1,7,2,1959,2,567,0,207,162,0,0,100,6645,335000
1312,8814,7,2005,2007,80,925,349,1274,1274,0,1274,1,2,0,3,1,6,0,2005,2,508,264,98,0,0,0,68,4775,203000
1313,9572,8,1990,1990,336,482,971,1453,1453,1357,2810,0,2,1,4,1,9,1,1990,2,750,500,0,0,0,0,0,8662,302000
1314,14774,9,1999,1999,165,0,1393,1393,1422,1177,2599,0,2,1,4,1,10,1,1999,3,779,668,30,0,0,0,108,8236,333168
1315,8190,4,1954,1954,0,732,216,948,948,0,948,1,1,0,3,1,5,1,1956,1,280,0,36,0,0,0,60,3162,119000
1316,11075,6,1969,1969,0,500,176,952,1092,1020,2112,0,2,1,4,1,9,2,1969,2,576,280,0,0,0,0,85,5759,206900
1317,10226,8,2008,2008,270,0,1622,1622,1630,0,1630,1,2,0,3,1,8,1,2008,3,860,172,42,0,0,0,61,6229,295493
1318,4230,7,2006,2007,0,0,1352,1352,1352,0,1352,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,47,4765,208900
1319,14781,8,2001,2002,178,0,1753,1753,1787,0,1787,0,2,0,3,1,7,1,2001,3,748,198,150,0,0,0,0,6603,275000
1320,10215,4,1954,1954,132,492,372,864,948,0,948,0,1,0,3,1,5,0,1954,1,248,0,0,0,0,0,75,3141,111000
1321,8400,6,1957,1957,0,189,628,1478,1478,0,1478,1,1,1,3,1,6,2,1957,2,442,114,0,0,216,0,70,4548,156500
1322,6627,3,1949,1950,0,0,0,0,720,0,720,0,1,0,2,1,4,0,1955,1,287,0,0,0,0,0,0,1728,72500
1323,10186,7,1992,1992,0,674,76,750,1061,862,1923,1,2,1,3,1,8,1,1992,2,564,240,39,0,0,0,107,5443,190000
1324,5330,4,1940,1950,0,280,140,420,708,0,708,0,1,0,2,1,5,0,0,0,0,164,0,0,0,0,50,2001,82500
1325,9986,8,2006,2007,428,0,1795,1795,1795,0,1795,0,2,0,2,1,7,1,2007,3,895,0,49,0,0,0,75,6759,147000
1326,3636,4,1922,1950,0,0,796,796,796,0,796,0,1,0,2,1,5,0,0,0,0,0,0,100,0,0,40,2489,55000
1327,4270,3,1931,2006,0,544,0,544,774,0,774,0,1,0,3,1,6,0,0,0,0,0,0,286,0,0,70,2379,79000
1328,6600,5,1982,2008,0,641,175,816,816,0,816,0,1,0,3,1,5,1,1982,1,264,0,0,0,0,0,60,2713,130500
1329,10440,6,1920,1950,0,493,1017,1510,1584,1208,2792,0,2,0,5,1,8,2,1920,2,520,0,547,0,480,0,60,8643,256000
1330,9084,7,1998,1998,0,0,935,935,955,677,1632,0,2,1,3,1,8,1,1998,2,462,0,28,0,0,0,63,4692,176500
1331,10000,8,2006,2006,410,0,1588,1588,1588,0,1588,0,2,0,3,1,7,1,2006,3,825,144,45,0,0,0,85,6190,227000
1332,10780,5,1976,1976,0,483,428,911,954,0,954,0,1,0,3,1,6,0,1976,2,576,0,0,0,0,0,55,3396,132500
1333,8877,4,1938,1958,0,690,126,816,816,0,816,1,1,0,2,1,3,1,1958,1,288,0,0,0,0,0,67,2738,100000
1334,7200,5,1938,1995,0,0,803,803,803,557,1360,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,60,4077,125500
1335,2368,5,1970,1970,312,765,0,765,765,600,1365,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,24,4285,125000
1336,9650,6,1977,1977,360,686,664,1350,1334,0,1334,0,2,0,2,1,6,1,1977,2,630,0,16,0,0,0,80,5026,167900
1337,9246,5,1973,1973,564,0,1656,1656,1656,0,1656,0,2,0,4,2,8,0,1973,2,506,0,211,0,0,0,87,6251,135000
1338,4118,4,1941,1950,0,0,693,693,693,0,693,0,1,0,2,1,4,0,0,0,0,0,20,0,0,0,153,2100,52500
1339,13450,7,2002,2002,0,700,216,916,920,941,1861,1,2,1,3,1,8,0,2002,2,492,146,91,0,0,0,95,5371,200000
1340,9560,5,1972,1972,0,360,504,864,864,0,864,0,1,0,3,1,5,0,1972,1,288,0,0,0,0,0,120,2881,128500
1341,8294,4,1971,1971,0,0,858,858,872,0,872,0,1,0,3,1,5,0,1974,4,480,0,0,0,0,0,70,3083,123000
1342,13695,6,2003,2004,0,814,300,1114,1114,0,1114,1,1,0,3,1,6,0,2004,2,576,0,78,0,0,0,66,3998,155000
1343,9375,8,2002,2002,149,0,1284,1284,1284,885,2169,0,2,1,3,1,7,1,2002,2,647,192,87,0,0,0,0,6700,228500
1344,7558,6,1928,1950,0,0,896,896,1172,741,1913,0,1,1,3,1,9,1,1929,2,342,0,0,0,0,0,57,5066,177000
1345,11103,7,2006,2006,0,0,728,728,728,728,1456,0,2,1,3,1,8,1,2006,2,440,0,0,0,0,0,85,4083,155835
1346,6000,4,1920,1950,0,250,710,960,960,0,960,0,1,0,2,1,5,0,1997,1,308,0,0,168,0,0,50,3357,108500
1347,20781,7,1968,2003,0,297,1203,1568,2156,0,2156,0,2,0,3,1,9,1,1968,2,508,0,80,0,0,0,0,6402,262500
1348,15306,8,2006,2007,100,80,1652,1732,1776,0,1776,1,2,0,3,1,7,1,2006,3,712,0,0,0,0,0,93,6099,283463
1349,16196,7,1998,1998,0,1443,39,1482,1494,0,1494,1,2,0,3,1,5,1,1998,2,514,402,25,0,0,0,0,5414,215000
1350,5250,8,1872,1987,0,259,425,684,938,1215,2358,0,2,0,4,1,8,0,0,0,0,0,54,20,0,0,50,5271,122000
1351,11643,5,1969,1969,368,500,748,1248,1338,1296,2634,1,2,2,6,2,12,0,1969,4,968,0,0,0,0,0,91,7857,200000
1352,9247,6,1962,1962,318,319,539,858,858,858,1716,0,1,1,4,1,8,1,1962,2,490,0,84,0,120,0,70,5304,171000
1353,6000,6,1937,2000,0,0,698,698,786,390,1176,0,1,0,2,1,4,0,1999,2,624,210,0,0,0,0,50,3885,134900
1354,14720,8,1995,1996,579,816,1217,2033,2053,1185,3238,1,2,1,4,1,9,1,1996,3,666,283,86,0,0,0,56,10127,410000
1355,10316,7,2000,2000,0,735,257,992,992,873,1865,1,2,1,3,1,7,1,2000,3,839,0,184,0,0,0,0,5749,235000
1356,10192,7,1968,1992,143,0,570,570,1222,698,1920,0,3,0,4,1,8,1,1968,2,487,0,98,0,0,0,102,5141,170000
1357,9477,5,1966,1966,65,340,524,864,892,0,892,0,1,0,3,1,5,0,1966,1,264,0,0,0,0,0,0,2978,110000
1358,12537,5,1971,2008,0,734,344,1078,1078,0,1078,1,1,1,3,1,6,1,1971,2,500,0,0,0,0,0,0,3737,149900
1359,2117,6,2000,2000,216,378,378,756,769,804,1573,0,2,1,3,1,5,0,2000,2,440,0,32,0,0,0,0,4593,177500
1360,16737,9,2004,2005,66,1447,533,1980,1980,0,1980,1,2,0,3,1,8,1,2004,3,770,194,45,0,0,0,129,7018,315000
1361,9842,5,1921,1998,0,0,612,612,990,1611,2601,0,3,1,4,1,8,0,1998,2,621,183,0,301,0,0,51,6923,189000
1362,16158,7,2005,2005,16,1274,256,1530,1530,0,1530,1,2,0,3,1,7,1,2005,2,430,168,36,0,0,0,124,5243,260000
1363,12513,4,1920,2007,0,0,715,715,1281,457,1738,0,2,0,4,1,7,1,1920,1,368,55,0,0,0,0,0,4616,104900
1364,8499,6,2006,2007,0,0,616,616,616,796,1412,0,2,1,3,1,6,1,2007,2,432,0,36,0,0,0,73,3911,156932
1365,3180,7,2005,2005,0,0,600,600,520,600,1200,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,30,3569,144152
1366,7500,7,2000,2000,0,533,281,814,814,860,1674,1,2,1,3,1,7,0,2000,2,663,0,96,0,0,0,0,4925,216000
1367,9179,7,1999,1999,158,633,240,873,882,908,1790,1,2,1,3,1,7,0,1999,2,588,0,88,0,0,0,68,5291,193000
1368,2665,5,1977,1977,0,548,36,757,925,550,1475,0,2,0,4,1,6,1,1977,1,336,104,26,0,0,0,41,4002,127000
1369,4435,6,2003,2004,170,685,163,848,848,0,848,1,1,0,1,1,4,0,2003,2,420,140,0,0,0,0,0,3276,144000
1370,10635,8,2003,2003,171,370,315,1657,1668,0,1668,1,2,0,3,1,8,1,2003,2,502,0,262,0,0,0,48,4959,232000
1371,5400,4,1920,1950,0,315,420,840,840,534,1374,0,1,0,2,1,6,0,1967,1,338,0,0,198,0,0,90,4020,105000
1372,9600,6,1955,1996,0,831,161,992,1661,0,1661,1,1,0,3,1,8,1,1955,1,377,0,28,0,178,0,80,4899,165500
1373,9750,7,1998,1998,0,975,133,1108,1108,989,2097,1,2,1,3,1,8,1,1998,2,583,253,170,0,0,0,75,6312,274300
1374,11400,10,2001,2002,705,1282,1351,2633,2633,0,2633,1,2,1,2,1,8,2,2001,3,804,314,140,0,0,0,0,9866,466500
1375,10625,7,2005,2005,0,0,1026,1026,1026,932,1958,0,2,1,3,1,9,1,2005,3,936,154,210,0,0,0,85,6245,250000
1376,10991,8,2007,2007,80,0,1571,1571,1571,0,1571,0,2,0,3,1,7,1,2007,3,722,100,36,0,0,0,89,5653,239000
1377,6292,6,1930,1950,0,384,384,768,790,0,790,0,1,0,2,1,4,0,1925,1,160,0,141,0,0,0,52,2650,91000
1378,10998,5,1941,1960,0,408,156,984,984,620,1604,0,2,0,3,1,6,0,1977,2,660,0,68,0,0,0,60,4502,117000
1379,1953,6,1973,1973,408,309,174,483,483,504,987,0,1,1,2,1,5,0,1973,1,264,72,0,0,0,0,21,3203,83000
1380,9735,5,2006,2007,0,0,384,384,754,640,1394,0,2,1,3,1,7,0,2007,2,400,100,0,0,0,0,73,3675,167500
1381,8212,3,1914,1950,0,203,661,864,864,0,864,1,1,0,2,1,5,0,1938,1,200,0,0,96,0,0,45,2890,58500
1382,12925,6,1970,1970,0,865,340,1205,2117,0,2117,0,2,1,4,1,7,2,1970,2,550,0,42,0,0,0,0,6034,237500
1383,7200,7,1920,1950,0,0,596,596,998,764,1762,1,1,1,4,1,8,0,1989,2,576,36,0,221,0,0,60,4956,157000
1384,25339,5,1918,2007,0,0,816,816,1416,0,1416,0,2,0,3,1,7,0,2007,2,576,0,0,112,0,0,0,4338,112000
1385,9060,6,1939,1950,0,204,356,560,698,560,1258,0,1,0,2,1,6,0,1939,1,280,0,0,0,0,0,60,3357,105000
1386,5436,4,1922,2007,0,735,61,796,796,358,1154,1,1,0,3,1,7,0,1922,1,240,0,96,0,0,0,40,3442,125500
1387,16692,7,1978,1978,184,790,133,1392,1392,1392,2784,1,3,1,5,1,12,2,1978,2,564,0,112,0,440,519,80,8315,250000
1388,8520,6,1916,1950,0,168,0,714,1664,862,2526,0,2,0,5,1,10,1,1916,1,216,88,15,0,0,0,60,5541,136000
1389,14892,9,2006,2007,160,1320,426,1746,1746,0,1746,1,2,0,3,1,7,2,2006,3,758,201,39,0,0,0,42,6399,377500
1390,6000,6,1941,1950,0,375,360,735,869,349,1218,0,1,0,3,1,6,1,2003,2,440,0,0,0,0,0,60,3612,131000
1391,9100,7,2000,2000,244,1400,125,1525,1525,0,1525,1,2,0,3,1,6,0,2000,2,541,219,36,0,0,0,70,5618,235000
1392,8944,5,1967,1967,0,0,1584,1584,1584,0,1584,0,2,0,4,2,8,0,1967,3,792,0,152,0,0,0,65,5698,124000
1393,7838,5,1967,1967,0,769,95,864,900,0,900,1,1,0,3,1,6,1,1967,1,288,175,144,0,0,0,68,3273,123000
1394,10800,6,1905,2000,0,0,482,482,1221,691,1912,0,2,0,3,2,7,1,2003,2,672,0,25,212,0,0,60,5217,163000
1395,4045,7,2006,2006,45,1070,286,1356,1500,0,1500,1,2,0,2,1,6,1,2006,3,648,161,20,0,0,0,53,5233,246578
1396,12665,8,2005,2006,245,0,1094,1094,1133,1349,2482,0,2,1,4,1,9,1,2005,3,642,144,39,0,0,0,88,7131,281213
1397,57200,5,1948,1950,0,353,60,747,1687,0,1687,1,1,0,3,1,7,2,1966,2,572,0,0,50,0,0,0,4411,160000
1398,6120,5,1920,2004,0,0,939,939,939,574,1513,0,1,1,4,1,8,0,1933,1,180,24,0,150,0,0,51,4321,137500
1399,7200,5,1950,1982,0,180,676,1208,1136,768,1904,1,1,1,3,1,7,0,1950,1,240,0,0,168,0,0,60,5075,138000
